input1,input2,target
0.916174,-0.566472,-0.518987
-0.902356,-0.415052,0.374525
0.572565,0.504884,0.289079
-0.582319,-0.60642,0.35313
0.28516,-0.0838346,-0.0239063
0.58458,-0.951734,-0.556365
0.220824,0.461344,0.101876
0.986772,0.357563,0.352834
-0.53631,-0.783628,0.420267
0.281834,0.0463661,0.0130675
0.798291,0.453216,0.361798
0.0194849,-0.192821,-0.0037571
-0.191251,-0.547391,0.104689
-0.965348,0.149821,-0.14463
-0.575171,-0.583346,0.335524
-0.749238,-0.620809,0.465133
-0.936422,0.348463,-0.326308
-0.197206,0.123049,-0.024266
0.273915,0.944969,0.258841
-0.863468,-0.164165,0.141751
-0.508204,-0.0465761,0.0236702
0.840945,0.447969,0.376717
0.323899,-0.117508,-0.0380608
0.342225,-0.935249,-0.320066
0.172477,0.107553,0.0185505
-0.306719,-0.596972,0.183103
0.615111,-0.892276,-0.548849
-0.860654,-0.118957,0.10238
-0.494891,0.490905,-0.242944
0.26838,0.54507,0.146286
-0.350642,0.481038,-0.168672
0.724606,-0.309451,-0.22423
-0.320208,0.799903,-0.256136
-0.900419,-0.299621,0.269785
-0.762655,-0.942039,0.718451
-0.774261,-0.137508,0.106467
0.373912,-0.421435,-0.15758
0.699351,-0.124769,-0.0872571
0.936456,0.908311,0.850594
0.546552,0.864811,0.472665
0.414192,0.791166,0.327695
-0.527053,-0.30916,0.162943
0.50586,-0.150878,-0.0763229
0.674655,0.755278,0.509552
-0.400541,0.646902,-0.259111
-0.691471,-0.331607,0.229296
0.0359299,-0.547112,-0.0196577
0.158536,0.15739,0.024952
-0.586194,0.591283,-0.346606
0.263289,-0.364479,-0.0959633
-0.53563,0.7575,-0.40574
0.671484,-0.540479,-0.362923
-0.92879,0.609065,-0.565693
0.231017,-0.798236,-0.184406
0.174716,-0.0956346,-0.0167089
0.549101,-0.58183,-0.319483
-0.0936865,-0.687512,0.0644106
0.915054,0.557476,0.510121
0.473445,0.380413,0.180105
-0.153327,0.846565,-0.129801
-0.854166,0.606518,-0.518067
-0.569535,-0.351944,0.200444
0.0388595,0.56531,0.0219676
0.67707,0.167464,0.113385
-0.193929,0.893005,-0.17318
-0.506957,0.606189,-0.307312
0.224099,-0.24621,-0.0551755
-0.997264,-0.106801,0.106509
-0.44656,-0.791307,0.353366
-0.849683,-0.304883,0.259054
0.229515,0.675039,0.154931
-0.632874,-0.150712,0.0953817
-0.216088,0.026788,-0.00578856
0.619175,0.10729,0.0664315
0.69331,0.0371035,0.0257242
0.207695,-0.125234,-0.0260103
0.646191,0.847654,0.547747
0.278289,0.641565,0.178541
-0.881993,0.812223,-0.716376
-0.62215,-0.486959,0.302962
-0.89334,0.9308,-0.831521
0.704022,0.826369,0.581782
0.694432,-0.0409389,-0.0284293
0.848164,0.938946,0.79638
0.00513395,-0.64875,-0.00333065
0.317245,0.950877,0.301661
0.744294,0.72363,0.538594
0.867636,0.787905,0.683614
0.552563,0.436546,0.241219
-0.470466,0.24268,-0.114173
0.0429772,0.723888,0.0311107
-0.0165749,-0.744514,0.0123402
-0.990055,0.355746,-0.352208
0.0998168,-0.338074,-0.0337455
-0.662056,-0.0665694,0.0440726
-0.799427,-0.327783,0.262039
-0.241576,-0.0687626,0.0166114
-0.0667585,-0.485989,0.0324439
0.700422,-0.288913,-0.202361
-0.540825,-0.64838,0.35066
-0.354843,-0.864894,0.306902
-0.934185,0.210284,-0.196445
0.238294,0.0591764,0.0141014
0.52457,-0.921699,-0.483496
0.871946,-0.80987,-0.706163
0.348046,-0.733207,-0.25519
0.759811,0.0214266,0.0162802
-0.835413,0.233448,-0.195026
-0.98178,0.552044,-0.541986
0.30117,-0.574751,-0.173098
-0.250498,-0.984387,0.246587
0.387368,-0.354664,-0.137385
0.143178,0.913455,0.130787
-0.401067,0.980476,-0.393236
0.265457,-0.515823,-0.136929
-0.126444,0.480906,-0.0608078
-0.107044,-0.862985,0.0923775
-0.662793,0.582595,-0.38614
0.296746,0.139651,0.0414409
-0.664756,0.675515,-0.449053
0.92148,-0.918226,-0.846127
-0.843936,0.769449,-0.649366
0.631105,0.235869,0.148858
0.88993,0.292861,0.260626
-0.568029,0.457285,-0.259751
0.291421,0.971489,0.283112
-0.572209,0.19577,-0.112021
0.560335,-0.322034,-0.180447
-0.240641,0.775804,-0.18669
-0.19161,0.249466,-0.0478002
0.778476,-0.580347,-0.451786
0.963755,0.403907,0.389267
-0.00775661,-0.138159,0.00107164
0.908729,-0.58855,-0.534833
-0.376633,-0.384414,0.144783
-0.421987,-0.0629239,0.0265531
0.978358,0.777574,0.760746
-0.344101,-0.15426,0.0530809
0.338961,-0.965697,-0.327334
0.640307,0.759596,0.486375
0.714401,-0.249891,-0.178522
-0.076001,-0.975223,0.0741179
-0.201209,-0.0791464,0.015925
0.813949,0.787975,0.641371
0.932194,0.77021,0.717985
-0.983599,0.282922,-0.278281
-0.863525,-0.454811,0.392741
0.156615,0.401228,0.0628384
0.309264,-0.901883,-0.27892
-0.792792,-0.742826,0.588907
-0.817171,-0.643531,0.525875
0.376976,0.661674,0.249435
-0.182372,0.385563,-0.070316
-0.599967,0.94656,-0.567905
-0.300005,0.691734,-0.207524
0.890733,0.729428,0.649725
-0.865865,0.300614,-0.260291
-0.759819,-0.988674,0.751213
-0.896433,0.832298,-0.7461
0.816927,-0.548351,-0.447963
0.0941224,0.910057,0.0856567
-0.00658773,-0.212844,0.00140216
-0.0335026,0.580432,-0.019446
-0.0454447,0.566555,-0.025747
-0.136605,-0.495989,0.0677546
-0.347055,-0.844353,0.293037
-0.0052377,-0.703778,0.00368618
0.623094,-0.158819,-0.0989591
0.530005,0.908921,0.481732
0.698956,0.902927,0.631106
0.135873,-0.669351,-0.0909468
0.870792,0.737009,0.641781
0.728826,0.386549,0.281727
0.249833,-0.970552,-0.242476
0.496108,-0.81693,-0.405285
-0.480498,0.102981,-0.049482
-0.0965348,-0.968451,0.0934893
0.64797,0.757602,0.490903
0.363746,0.0821357,0.0298765
0.921476,-0.760088,-0.700402
0.47582,-0.743279,-0.353667
-0.23631,0.170969,-0.0404018
0.474175,-0.992568,-0.470651
-0.478804,0.0764008,-0.036581
0.0657474,0.275253,0.0180971
-0.392293,0.0810585,-0.0317987
-0.620426,-0.626256,0.388546
0.153128,0.370945,0.0568021
-0.7592,-0.75442,0.572756
0.130605,-0.459808,-0.0600535
-0.215202,-0.198503,0.0427182
-0.642894,-0.997371,0.641204
0.706304,0.430004,0.303713
0.381077,0.0930103,0.0354441
0.401939,0.871377,0.350241
0.331347,-0.469817,-0.155673
0.14112,-0.115351,-0.0162784
0.112838,0.035221,0.00397427
0.717551,0.3036,0.217849
-0.622483,-0.873966,0.544029
-0.151272,-0.968779,0.14655
-0.363405,-0.263957,0.0959234
-0.248822,0.9587,-0.238546
-0.392198,-0.469545,0.184155
-0.741238,0.0220177,-0.0163203
-0.692651,0.232589,-0.161103
-0.68968,0.153347,-0.10576
0.652538,-0.914951,-0.597041
-0.160506,-0.0779021,0.0125038
0.582144,-0.0641687,-0.0373555
0.135072,0.582409,0.0786668
0.119517,-0.283401,-0.0338713
-0.828315,0.459831,-0.380885
0.742276,0.940129,0.697836
0.8532,0.594836,0.507514
0.286944,0.56292,0.161527
-0.135833,0.189552,-0.0257474
-0.3026,-0.346582,0.104876
0.513384,-0.0921344,-0.0473003
-0.575677,-0.596124,0.343175
0.718345,0.355521,0.255387
0.0920922,-0.198123,-0.0182455
-0.138365,-0.88513,0.122471
-0.0901797,0.59091,-0.0532881
-0.224027,-0.232837,0.0521619
-0.968567,-0.0843295,0.0816787
-0.949325,0.140699,-0.133569
0.0135668,0.680017,0.00922563
0.163561,-0.353145,-0.0577609
0.032462,0.399413,0.0129657
-0.812072,0.242148,-0.196642
0.833253,-0.401739,-0.33475
0.25325,0.642659,0.162753
0.0236128,0.435959,0.0102942
-0.377979,-0.387883,0.146612
0.335168,0.410818,0.137693
0.874019,-0.550323,-0.480993
-0.0635648,-0.498973,0.0317171
-0.839816,-0.193539,0.162537
-0.251839,-0.459132,0.115627
-0.40601,-0.279176,0.113348
0.977675,0.565916,0.553282
-0.857198,0.744826,-0.638463
0.266607,0.781188,0.20827
-0.316581,-0.0709623,0.0224653
0.792454,-0.454854,-0.360451
0.831002,0.656999,0.545968
0.961116,-0.351485,-0.337818
-0.528494,-0.338266,0.178772
0.9093,-0.333853,-0.303573
0.130424,-0.192641,-0.025125
-0.20756,-0.613243,0.127284
0.0741591,0.698809,0.051823
-0.90103,0.778453,-0.70141
0.330946,0.233476,0.077268
0.2518,-0.40746,-0.102599
-0.169711,0.59858,-0.101586
-0.387238,-0.0599596,0.0232186
-0.960735,0.467117,-0.448776
-0.164596,0.0507175,-0.00834789
-0.770621,0.983428,-0.757851
-0.395064,0.269979,-0.106659
0.162473,0.570184,0.0926394
-0.412326,0.511855,-0.211051
-0.234997,-0.177678,0.0417537
0.345425,0.568572,0.196399
0.333733,0.799759,0.266906
-0.429682,0.801233,-0.344276
-0.738273,0.319061,-0.235554
0.0952613,-0.0107281,-0.00102197
-0.378176,0.0074655,-0.00282327
-0.676453,-0.261358,0.176797
-0.802638,0.143693,-0.115334
-0.808464,-0.679311,0.549198
-0.829066,-0.237379,0.196803
0.683917,0.813793,0.556567
-0.856221,0.2691,-0.230409
0.368771,0.0675399,0.0249067
0.33397,-0.532619,-0.177878
-0.0207116,-0.218248,0.00452027
-0.820584,0.251113,-0.206059
-0.00956961,-0.449652,0.00430299
-0.0526295,0.550596,-0.0289776
0.603316,0.299052,0.180423
-0.0645043,0.151499,-0.00977236
-0.229969,-0.746887,0.171761
-0.228759,0.0606655,-0.0138778
0.197668,0.871602,0.172288
0.554667,-0.696015,-0.386056
-0.651636,-0.79901,0.520664
0.476363,0.412245,0.196378
0.972726,0.0440468,0.0428455
0.65283,0.15288,0.0998044
0.748173,0.442042,0.330724
0.285768,0.130245,0.03722
0.445941,-0.160692,-0.0716593
-0.806847,-0.920028,0.742321
-0.0419525,0.198583,-0.00833107
-0.842302,-0.426193,0.358983
-0.355936,0.125591,-0.0447023
-0.443035,-0.808703,0.358284
-0.670287,-0.652104,0.437097
0.68539,-0.431361,-0.29565
0.429383,0.135677,0.0582577
0.954078,-0.454355,-0.43349
-0.683254,-0.895924,0.612144
-0.518081,0.368142,-0.190727
-0.829484,-0.510596,0.423531
0.710617,0.165906,0.117896
-0.860957,-0.904634,0.778851
-0.877754,0.88375,-0.775715
0.699743,0.68988,0.482739
0.848434,0.0105108,0.0089177
-0.505311,-0.197304,0.0996998
0.437728,0.752066,0.3292
-0.129818,0.0707619,-0.00918618
0.863566,-0.785003,-0.677902
0.724598,-0.681385,-0.493731
-0.0322773,-0.563154,0.0181771
0.205895,0.117147,0.02412
-0.239985,0.726607,-0.174375
0.319627,0.44241,0.141406
-0.698681,0.766331,-0.535421
-0.66592,-0.55443,0.369206
-0.74389,-0.119282,0.0887323
0.775418,-0.495105,-0.383914
-0.252493,0.692133,-0.174759
0.235631,0.503233,0.118577
-0.572,0.43298,-0.247664
-0.544779,0.974628,-0.530957
0.119772,0.391279,0.0468643
-0.763197,-0.498688,0.380597
-0.720519,-0.219659,0.158268
-0.431728,0.465845,-0.201118
-0.782582,0.504119,-0.394514
-0.90859,-0.595964,0.541487
0.58393,0.485553,0.283529
-0.0473478,-0.900035,0.0426146
0.219787,-0.186552,-0.0410017
-0.366944,0.280821,-0.103046
-0.126771,-0.815158,0.103338
0.831901,0.556986,0.463357
-0.887244,0.0501277,-0.0444755
-0.833245,0.67458,-0.56209
0.226028,-0.655102,-0.148071
-0.958517,-0.936838,0.897975
0.0147309,0.468747,0.00690509
-0.758319,-0.557432,0.422711
-0.34548,-0.563846,0.194798
-0.217327,0.11923,-0.0259119
0.369874,0.92755,0.343076
0.861687,0.140254,0.120855
0.4683,0.901744,0.422287
-0.833056,-0.98873,0.823668
-0.9404,0.126699,-0.119148
0.525667,-0.26585,-0.139749
0.0904784,0.0327326,0.0029616
-0.810458,-0.356823,0.289191
-0.96113,-0.778589,0.748325
0.623716,0.658827,0.410921
0.603893,0.453637,0.273948
0.586626,0.341965,0.200605
0.339667,0.334724,0.113694
0.0280856,-0.273306,-0.00767594
0.460391,-0.402708,-0.185403
0.0858043,-0.133289,-0.0114367
-0.446755,0.94938,-0.424141
-0.482497,-0.381414,0.184031
-0.676825,0.645961,-0.437203
0.173179,0.226079,0.039152
0.641123,-0.314161,-0.201416
-0.612733,-0.603189,0.369594
0.46524,0.22823,0.106182
-0.587322,-0.709869,0.416922
-0.758625,0.255597,-0.193903
-0.999763,-0.963361,0.963133
-0.220894,0.3827,-0.084536
0.390079,-0.139763,-0.0545188
0.382147,0.0421924,0.0161237
0.953863,-0.67508,-0.643933
0.201335,-0.0175225,-0.00352787
-0.611067,0.499981,-0.305522
-0.448984,-0.23658,0.106221
-0.250339,-0.511591,0.128071
-0.138589,-0.0533082,0.00738795
0.488443,0.530137,0.258942
-0.682888,0.185545,-0.126706
0.792396,-0.782427,-0.619992
-0.0541719,0.500706,-0.0271242
0.222983,-0.798829,-0.178125
-0.206788,0.014479,-0.00299408
0.991691,-0.642784,-0.637443
0.964848,-0.2477,-0.238993
-0.599359,-0.171782,0.102959
0.22799,-0.573005,-0.13064
-0.417122,0.709093,-0.295778
0.998019,-0.363655,-0.362934
-0.702286,0.586342,-0.41178
0.200911,-0.799198,-0.160568
0.893543,-0.843901,-0.754062
0.250713,-0.152125,-0.0381398
0.113248,-0.573572,-0.0649557
0.376221,0.919439,0.345912
-0.0831482,0.0459166,-0.00381788
-0.520377,0.783736,-0.407838
0.942349,0.572594,0.539583
0.085547,0.913594,0.0781552
-0.6923,-0.0430183,0.0297815
0.0752114,-0.0161672,-0.00121595
0.604837,0.340806,0.206132
-0.746683,-0.307097,0.229304
-0.321846,0.131264,-0.042247
-0.417083,-0.765456,0.319259
0.307365,0.702074,0.215793
0.863216,0.945157,0.815875
0.562234,-0.720595,-0.405143
0.706224,-0.20008,-0.141301
0.459823,0.062536,0.0287555
0.657212,-0.148989,-0.0979171
-0.876412,0.113647,-0.099602
-0.657419,0.931035,-0.61208
0.0539261,0.107118,0.00577644
0.814531,0.24917,0.202957
-0.394541,-0.407811,0.160898
0.00315729,0.733216,0.00231498
0.589459,0.925481,0.545533
-0.856228,-0.463348,0.396731
-0.839585,0.502158,-0.421604
-0.718333,-0.800227,0.574829
0.123344,-0.177031,-0.0218357
0.430203,-0.0259692,-0.011172
-0.149331,-0.148999,0.0222502
0.743753,-0.209549,-0.155852
-0.333206,-0.32293,0.107602
-0.606798,0.721378,-0.437731
-0.706738,0.817221,-0.577562
-0.433065,0.798854,-0.345955
0.581641,0.163975,0.0953747
0.33894,-0.348312,-0.118057
0.148457,-0.415194,-0.0616386
-0.195454,0.529325,-0.103459
-0.512135,0.677692,-0.34707
-0.248234,0.0643399,-0.0159714
0.883921,0.362511,0.320431
0.291208,0.423215,0.123244
0.836223,-0.502973,-0.420597
0.226482,-0.199212,-0.0451181
-0.976289,-0.749398,0.73163
-0.350016,0.13,-0.0455021
0.76295,0.582228,0.444211
0.106667,-0.852259,-0.0909082
-0.428187,-0.266583,0.114147
0.243434,-0.870153,-0.211825
0.0603871,0.802929,0.0484866
0.410865,0.594154,0.244117
0.363351,-0.586822,-0.213222
-0.779032,0.658981,-0.513368
0.391009,0.150123,0.0586995
-0.621434,0.20669,-0.128444
-0.937356,-0.762322,0.714567
-0.37622,-0.112523,0.0423335
-0.758871,-0.76012,0.576833
0.451787,0.139439,0.0629967
0.0674839,-0.095131,-0.00641982
0.953086,-0.900399,-0.858158
-0.638746,0.295016,-0.18844
-0.727269,0.178762,-0.130008
0.135522,0.94201,0.127664
0.766773,0.891107,0.683277
-0.772795,0.736297,-0.569007
-0.741819,0.265864,-0.197223
0.440156,-0.678293,-0.298555
0.265319,-0.895079,-0.237481
-0.413468,0.842317,-0.348271
-0.656538,-0.86946,0.570833
-0.112644,0.701236,-0.0789898
-0.846655,-0.288929,0.244623
0.79955,-0.763689,-0.610607
-0.378663,0.556841,-0.210855
0.086422,0.664666,0.0574418
-0.776809,0.841108,-0.653381
0.869824,-0.689374,-0.599634
-0.932249,0.979683,-0.913308
-0.0354968,0.144151,-0.00511689
0.231809,0.579337,0.134296
0.623976,-0.61215,-0.381967
-0.526727,0.753666,-0.396976
0.639035,0.235239,0.150326
0.989398,0.470368,0.465381
-0.568326,0.693288,-0.394014
-0.170535,-0.927695,0.158204
-0.357157,0.527102,-0.188259
0.920412,-0.447727,-0.412094
-0.506967,0.127233,-0.0645031
0.623368,0.493051,0.307352
0.119918,0.262779,0.0315119
-0.515802,-0.134851,0.0695567
-0.489269,0.768836,-0.376167
-0.774891,0.359481,-0.278559
-0.479434,-0.0488452,0.023418
-0.401174,-0.353509,0.141819
-0.479214,0.505586,-0.242284
-0.268568,0.452714,-0.121585
-0.0878601,0.0944921,-0.00830209
0.0865749,0.951704,0.0823937
-0.265875,-0.584632,0.155439
0.823584,-0.650321,-0.535594
0.668846,-0.69957,-0.467905
0.317449,-0.698918,-0.221871
0.846172,0.130017,0.110016
-0.341452,-0.719354,0.245625
-0.257616,0.41004,-0.105633
-0.230098,-0.507812,0.116847
0.154819,-0.164356,-0.0254455
-0.668388,-0.692024,0.46254
0.414924,0.949344,0.393906
-0.533812,0.546297,-0.29162
-0.824787,-0.236848,0.195349
0.0133763,-0.462506,-0.00618662
0.0591568,0.765229,0.0452685
0.888876,-0.798886,-0.710111
-0.456308,0.958268,-0.437265
-0.459163,0.385415,-0.176968
-0.493093,-0.287269,0.14165
-0.617442,0.7126,-0.439989
0.765298,-0.406175,-0.310845
0.64718,-0.283517,-0.183486
-0.801961,0.516153,-0.413934
0.192892,-0.451235,-0.0870399
-0.494001,0.951247,-0.469916
0.725002,0.619597,0.449209
-0.743965,0.510375,-0.379701
-0.57092,0.954778,-0.545101
-0.895822,-0.295723,0.264915
-0.142704,0.648406,-0.0925303
0.532446,-0.250016,-0.13312
0.131121,0.67119,0.0880069
-0.963601,0.604356,-0.582358
0.893792,-0.935871,-0.836474
-0.908838,-0.310972,0.282623
-0.824461,-0.0414478,0.0341721
0.457421,0.133798,0.0612023
-0.607136,0.309623,-0.187983
0.369709,0.864892,0.319758
-0.706406,0.384672,-0.271735
0.822854,0.00312831,0.00257415
-0.276401,-0.658501,0.18201
0.733574,-0.211507,-0.155156
0.849765,0.695517,0.591026
-0.24672,0.147829,-0.0364723
-0.945652,-0.473557,0.44782
0.420546,0.355822,0.149639
-0.293261,0.617216,-0.181005
-0.528328,-0.0774589,0.0409237
-0.0549387,-0.318366,0.0174906
0.909332,0.393368,0.357702
0.0783987,0.0210302,0.00164874
-0.681408,-0.255626,0.174186
0.345547,0.84914,0.293418
0.632928,-0.39922,-0.252678
-0.132087,-0.834165,0.110182
-0.795655,-0.0595392,0.0473727
0.0604388,-0.471946,-0.0285238
0.285565,0.406761,0.116157
-0.401768,0.516849,-0.207653
-0.58879,0.0885028,-0.0521096
0.608562,0.0740182,0.0450447
0.815925,-0.882998,-0.72046
0.176628,0.123511,0.0218154
0.320707,0.666814,0.213852
0.451706,0.580565,0.262245
-0.422367,-0.225005,0.0950347
0.253554,0.106923,0.0271107
0.922208,-0.626331,-0.577607
-0.297443,0.14551,-0.0432811
0.735928,0.858697,0.631939
-0.327927,-0.865783,0.283914
-0.156761,-0.211312,0.0331254
0.972974,-0.137878,-0.134151
-0.388554,-0.269245,0.104616
-0.206147,0.643081,-0.132569
-0.83797,-0.366986,0.307523
0.932637,-0.693795,-0.647059
0.485203,-0.287213,-0.139357
0.163571,-0.800904,-0.131005
-0.387177,0.00172988,-0.000669769
-0.536599,0.0837399,-0.0449347
-0.560481,0.300201,-0.168257
0.808709,-0.829023,-0.670438
-0.566768,0.688846,-0.390416
0.263107,-0.842582,-0.221689
-0.0272998,-0.580483,0.0158471
-0.601807,0.881291,-0.530367
0.523083,0.392461,0.20529
-0.522142,-0.762853,0.398318
0.741665,-0.988241,-0.732944
-0.223807,-0.444775,0.0995438
0.140752,-0.498983,-0.0702331
-0.377589,0.70008,-0.264343
0.206378,-0.708635,-0.146246
0.452943,-0.585082,-0.265009
-0.13399,0.293214,-0.0392879
-0.456141,-0.231786,0.105727
0.468299,0.875822,0.410147
0.0584901,-0.980058,-0.0573237
-0.323072,-0.202731,0.0654969
-0.321653,-0.127462,0.0409986
0.265333,-0.757744,-0.201054
-0.454739,0.0152962,-0.00695576
-0.368853,0.982171,-0.362277
-0.137137,0.739598,-0.101426
0.79302,0.672014,0.53292
-0.906204,0.895493,-0.811499
-0.742515,-0.931193,0.691424
-0.171261,-0.610732,0.104594
-0.631607,-0.424361,0.268029
-0.503189,0.369591,-0.185974
-0.626445,0.0862366,-0.0540225
0.972853,-0.135235,-0.131564
0.283746,0.938743,0.266365
-0.724722,-0.162786,0.117975
0.700385,0.864611,0.605561
0.202472,-0.713159,-0.144395
0.802943,-0.651107,-0.522802
-0.294244,-0.248984,0.0732621
-0.105417,0.580332,-0.0611768
0.604289,0.43931,0.26547
-0.955743,0.12969,-0.12395
0.494986,-0.11075,-0.0548195
0.889872,0.647621,0.5763
0.27631,-0.87515,-0.241813
0.304692,0.823159,0.25081
-0.241109,0.676265,-0.163054
-0.373678,0.140207,-0.0523921
0.296849,0.35599,0.105675
0.765099,-0.530755,-0.40608
-0.475261,0.408082,-0.193945
-0.645612,-0.0714592,0.0461349
-0.959931,-0.718041,0.68927
0.357693,0.494923,0.17703
-0.769362,-0.544581,0.41898
-0.802191,-0.133174,0.106831
-0.747768,-0.125408,0.093776
0.464197,0.366777,0.170257
-0.439079,0.347525,-0.152591
0.855424,-0.304951,-0.260863
-0.341762,0.142877,-0.04883
-0.508996,0.303158,-0.154306
0.664524,-0.081363,-0.0540676
0.359015,0.303771,0.109058
-0.922669,-0.633167,0.584204
0.78706,0.877784,0.690869
0.560879,0.842496,0.472539
-0.387703,-0.504578,0.195626
-0.2314,-0.889316,0.205787
0.619743,0.968351,0.600129
0.648059,0.109951,0.0712545
-0.409436,-0.604604,0.247547
-0.271874,0.333939,-0.0907894
-0.105877,0.86812,-0.0919138
0.708441,-0.795199,-0.563351
-0.73695,0.352478,-0.259759
-0.538463,0.58206,-0.313418
0.182716,-0.540339,-0.0987287
-0.0426264,-0.187847,0.00800726
0.746319,-0.935675,-0.698312
0.791688,0.304165,0.240804
0.475076,-0.994785,-0.472599
0.256479,0.176972,0.0453897
0.0744111,0.571734,0.0425433
0.111742,0.714194,0.0798056
-0.534737,0.611965,-0.32724
-0.641374,0.626236,-0.401652
0.880927,-0.328612,-0.289483
0.0597726,0.316658,0.0189275
-0.841057,-0.0118386,0.0099569
-0.27883,0.744911,-0.207704
0.753359,0.401559,0.302518
0.311449,0.467377,0.145564
-0.268026,-0.190962,0.0511827
0.107409,0.876056,0.0940967
0.448,0.101978,0.0456863
0.540826,-0.258219,-0.139652
0.460933,-0.178648,-0.0823446
-0.440677,0.219448,-0.0967058
0.373755,-0.0814129,-0.0304285
0.131001,0.388132,0.0508459
0.53542,0.791143,0.423594
-0.290912,0.902955,-0.26268
0.27456,0.575404,0.157983
0.399538,-0.588857,-0.235271
-0.857123,0.452573,-0.387911
0.0221053,0.404427,0.00893999
-0.0463144,-0.375531,0.0173925
-0.429964,0.461064,-0.198241
-0.44644,0.429354,-0.191681
-0.23208,0.541797,-0.12574
-0.71438,-0.59004,0.421513
0.371823,0.120462,0.0447907
-0.592243,0.805654,-0.477143
-0.448112,-0.157857,0.0707377
-0.595424,-0.223945,0.133342
-0.0167065,-0.409506,0.00684141
0.538187,-0.212134,-0.114168
0.45902,-0.585856,-0.268919
-0.245929,-0.983883,0.241965
0.517275,0.251773,0.130236
0.635647,-0.0887784,-0.0564317
0.599481,0.295165,0.176946
-0.992774,-0.492611,0.489052
-0.0122173,0.237375,-0.00290008
-0.868818,0.41016,-0.356354
0.0870722,0.0515586,0.00448932
-0.415909,0.189646,-0.0788755
-0.945014,-0.870599,0.822729
0.46774,-0.356217,-0.166617
-0.306066,-0.58323,0.178507
-0.108759,-0.896013,0.0974492
-0.399274,0.0542479,-0.0216597
-0.0687362,0.999339,-0.0686907
-0.222471,-0.226002,0.0502788
0.00716355,-0.619394,-0.00443706
0.752609,0.144536,0.108779
-0.615785,0.586883,-0.361394
-0.931336,0.965128,-0.898858
0.730299,0.159279,0.116321
-0.777409,-0.569454,0.442699
-0.44113,-0.517937,0.228477
-0.00495997,0.889121,-0.00441001
-0.111655,0.323129,-0.0360789
0.377166,0.743161,0.280296
-0.932357,-0.19134,0.178397
0.56947,0.629734,0.358615
0.854665,0.405589,0.346643
-0.509692,0.0113315,-0.00577557
-0.935309,0.293857,-0.274847
0.10859,0.333673,0.0362336
0.860281,0.374553,0.322221
-0.3591,-0.602527,0.216367
0.709272,-0.611336,-0.433604
-0.676781,-0.586776,0.397119
0.0176817,-0.751625,-0.01329
0.876237,0.932507,0.817097
0.947604,-0.92175,-0.873454
0.892395,0.99483,0.887781
0.884858,0.341878,0.302513
0.40246,-0.755494,-0.304056
0.748594,-0.880721,-0.659302
-0.364539,0.982303,-0.358088
-0.155344,-0.737688,0.114596
0.938589,0.968279,0.908817
-0.625915,0.729608,-0.456672
-0.219153,-0.237263,0.051997
-0.474605,-0.910579,0.432165
-0.463982,-0.892446,0.414079
0.848744,0.323441,0.274519
0.773245,0.434581,0.336038
-0.737426,0.881163,-0.649793
0.799786,-0.303848,-0.243013
-0.776933,0.40831,-0.317229
0.456723,0.793658,0.362482
-0.894688,-0.716592,0.641127
0.196498,0.238263,0.0468181
-0.932781,-0.206136,0.19228
0.168323,0.475823,0.0800921
-0.367699,-0.032193,0.0118373
0.62811,0.90779,0.570192
-0.539371,-0.493916,0.266404
0.879636,-0.208178,-0.183121
0.436697,0.22453,0.0980517
-0.428825,0.307124,-0.131703
0.311132,0.184886,0.057524
-0.800678,0.990344,-0.792947
-0.199167,0.276502,-0.0550701
0.771523,-0.153423,-0.118369
0.54785,0.943649,0.516978
-0.28213,-0.189461,0.0534527
0.811152,-0.680714,-0.552163
-0.94281,0.817778,-0.77101
0.643183,0.945166,0.607915
-0.883524,-0.687645,0.607551
-0.789375,0.366832,-0.289568
0.21202,-0.28133,-0.0596475
-0.885153,0.279324,-0.247244
0.140241,-0.774194,-0.108574
0.817819,-0.602101,-0.49241
0.487018,0.770152,0.375078
0.15895,-0.506302,-0.0804767
-0.381503,0.771495,-0.294328
-0.403486,0.492381,-0.198669
0.98033,0.999633,0.979971
0.0669595,0.653112,0.043732
0.9805,-0.250654,-0.245766
-0.495181,-0.771533,0.382048
-0.718201,0.707113,-0.507849
0.177446,0.747418,0.132627
0.57891,0.347489,0.201165
0.218624,-0.903322,-0.197488
0.74455,-0.164316,-0.122341
0.119574,-0.956093,-0.114324
0.872147,0.805481,0.702498
0.086556,0.154623,0.0133836
0.410034,-0.47061,-0.192966
-0.556169,0.348046,-0.193572
-0.791155,-0.091876,0.0726882
-0.0144792,-0.237326,0.00343628
-0.629464,-0.289367,0.182146
-0.324885,-0.00146865,0.000477143
0.349362,0.93647,0.327167
-0.711673,0.746034,-0.530933
-0.431644,0.182746,-0.078881
0.0934739,0.113897,0.0106464
0.446717,-0.236623,-0.105704
-0.3618,0.705669,-0.255311
-0.55981,-0.639508,0.358003
-0.968785,-0.578844,0.560776
0.0370629,0.0770177,0.0028545
-0.491159,-0.855452,0.420163
0.489282,0.515951,0.252445
0.995673,0.800059,0.796597
0.852124,0.596408,0.508213
0.231006,-0.742908,-0.171616
0.244627,-0.888088,-0.21725
0.770598,-0.0363573,-0.0280169
0.394946,-0.895513,-0.353679
0.0684968,-0.397473,-0.0272257
-0.430063,-0.220688,0.0949099
-0.998721,-0.0666782,0.066593
