input1,input2,target
-67.5917,-79.5361,5375.99
-91.1948,42.8035,-3903.45
-61.5368,67.724,-4167.52
-47.1062,-93.5346,4406.06
64.1351,-6.77083,-434.248
19.9011,-32.7545,-651.851
-90.7919,-25.9646,2357.37
3.65727,-97.6627,-357.179
14.858,78.6084,1167.96
-56.4319,85.3538,-4816.68
-80.4783,65.0873,-5238.11
68.0649,-48.448,-3297.61
91.5687,-16.6803,-1527.39
-71.7488,18.3429,-1316.08
99.3229,79.8583,7931.76
-44.2794,15.3973,-681.785
-76.9265,-7.63104,587.029
4.61401,-36.9443,-170.462
-3.16258,83.9877,-265.618
0.0275274,66.1981,1.82226
-36.5219,94.2808,-3443.32
-81.3074,17.1173,-1391.76
57.9776,62.8082,3641.47
-60.3438,-19.6708,1187.01
24.8392,-36.8235,-914.667
31.6592,-24.2439,-767.541
-29.8267,-78.3864,2338.01
-92.1494,67.0548,-6179.06
-2.0911,12.5746,-26.2948
-25.5558,-72.6516,1856.67
-10.0856,-54.2086,546.726
67.5366,97.3577,6575.21
77.8192,5.65485,440.056
25.6263,89.6245,2296.75
7.73639,27.7178,214.436
25.8459,41.6242,1075.82
28.057,34.1411,957.897
45.1789,61.8198,2792.95
-19.389,49.1668,-953.295
-79.9592,75.2376,-6015.94
-41.9911,-19.3079,810.762
60.7221,27.3974,1663.63
-38.2744,-54.9202,2102.04
91.5429,-82.4447,-7547.23
-99.133,34.587,-3428.71
22.8949,47.5228,1088.03
46.3268,72.6518,3365.72
84.4217,55.0049,4643.61
-53.5414,-7.30077,390.893
28.343,7.87305,223.146
-68.2205,17.8546,-1218.05
77.3057,-16.2966,-1259.82
33.7866,23.1869,783.404
-24.5914,13.0542,-321.022
-57.9576,9.22145,-534.453
59.7659,51.7896,3095.25
-28.4091,-77.583,2204.06
59.9885,-46.9922,-2818.99
-89.3912,-10.9614,979.854
47.8941,61.6987,2955
96.4404,-62.1185,-5990.73
-41.241,21.8981,-903.1
62.2687,-53.185,-3311.76
-18.0171,-18.3199,330.071
54.5873,-51.8136,-2828.36
93.7517,2.09276,196.2
-43.5866,-43.1432,1880.47
-96.34,38.4862,-3707.76
55.1897,-93.5144,-5161.03
17.1869,56.3345,968.216
-24.752,-13.4517,332.956
-27.675,-36.8699,1020.37
-1.77166,-66.7799,118.311
-11.8625,88.365,-1048.23
-94.5196,-67.0513,6337.66
55.5405,-73.5886,-4087.14
-45.7438,-9.03222,413.168
88.6325,-63.2998,-5610.41
84.6169,43.7049,3698.17
34.229,44.7085,1530.33
-93.7507,-80.2199,7520.67
-33.0317,-85.2065,2814.51
97.5179,16.0824,1568.33
-2.53126,57.1024,-144.541
95.3918,91.026,8683.14
58.613,-24.5652,-1439.84
-86.8081,-80.3246,6972.83
-99.7695,-99.6194,9938.98
87.2844,85.4034,7454.38
33.5108,45.3353,1519.22
2.64169,-52.4315,-138.508
82.877,-44.4617,-3684.85
47.9343,-50.9129,-2440.47
74.0297,30.2479,2239.24
28.539,-80.5266,-2298.15
-16.1062,4.9817,-80.2364
-41.1927,76.1949,-3138.68
67.534,-1.27582,-86.1611
-31.9938,60.3085,-1929.49
-60.6217,-85.6967,5195.08
-90.8579,-92.2633,8382.85
-2.22227,-48.9373,108.752
38.075,30.7783,1171.89
8.404,-29.4313,-247.341
70.0912,41.9406,2939.67
-45.6948,0.337732,-15.4326
-68.7458,-34.2447,2354.18
99.428,-55.2312,-5491.53
39.6605,-52.3163,-2074.89
87.6269,-37.9734,-3327.49
-30.6622,18.772,-575.589
17.6224,15.8153,278.702
14.6509,-37.5626,-550.327
-13.118,18.6867,-245.131
34.254,-49.3742,-1691.26
40.295,84.6552,3411.18
51.5855,-83.1534,-4289.52
-6.17476,-12.9472,79.946
-32.6993,-1.73597,56.7652
-12.0732,-98.7659,1192.43
-52.6889,-57.2436,3016.1
-30.1481,-65.1087,1962.9
-86.4397,-60.6774,5244.94
70.8374,59.4079,4208.3
-11.5808,75.563,-875.077
-53.4669,16.8418,-900.48
-71.415,66.6801,-4761.96
-73.8837,-93.628,6917.58
-45.3112,80.187,-3633.37
-74.1086,-33.8659,2509.76
-36.717,60.3293,-2215.11
-15.6949,22.3134,-350.207
-19.1234,10.2914,-196.807
-87.5119,-25.1941,2204.78
71.0212,38.2135,2713.97
96.3658,57.5839,5549.12
-9.69806,35.2561,-341.916
55.1827,-46.0633,-2541.9
-87.9964,-18.8305,1657.02
-71.0654,-44.5518,3166.09
89.3691,69.4165,6203.69
18.4928,-19.7487,-365.207
-47.1339,14.2917,-673.622
6.63205,56.1562,372.43
85.604,-34.2125,-2928.73
-58.7406,-19.4401,1141.92
-12.4917,-92.0259,1149.56
72.3393,99.1185,7170.16
84.6417,72.133,6105.46
98.5201,81.5617,8035.46
37.6735,-66.6487,-2510.89
-68.73,-90.2441,6202.47
-17.6338,61.7648,-1089.15
-1.94081,-26.7357,51.8889
-78.1528,-89.6493,7006.35
-20.1642,-80.0149,1613.43
-79.2904,-20.9303,1659.57
0.568692,-62.6634,-35.6362
36.9271,-16.2616,-600.494
-81.6155,27.4068,-2236.82
-28.611,-89.5357,2561.71
89.5963,14.2394,1275.8
-4.45593,71.8275,-320.058
87.3481,-55.9356,-4885.87
62.0289,66.216,4107.3
-89.1194,42.3888,-3777.67
-87.4064,18.9347,-1655.01
33.8474,-26.5883,-899.942
76.1575,60.1023,4577.24
85.1919,-37.0221,-3153.98
-95.6944,62.2923,-5961.02
-55.4045,-6.56879,363.941
63.4642,-56.773,-3603.05
-37.6182,-12.184,458.341
-45.635,-7.73571,353.02
-98.0807,-57.5624,5645.76
66.5107,-17.3036,-1150.87
27.2812,-53.5424,-1460.7
29.9757,99.9948,2997.42
19.0575,25.6717,489.239
-77.696,-19.3237,1501.38
72.145,66.8544,4823.21
4.47982,80.6908,361.481
-71.4126,31.6379,-2259.34
-50.2233,29.1123,-1462.11
-82.5201,88.7218,-7321.33
57.2664,-59.8077,-3424.97
27.4553,51.8291,1422.98
-58.1108,-81.3339,4726.38
-29.644,-72.8491,2159.54
13.1423,-15.177,-199.462
-7.51513,8.5727,-64.4249
96.4104,58.5271,5642.63
25.8943,-27.2589,-705.85
-94.5861,-76.6945,7254.23
46.1735,-26.1592,-1207.86
-33.1125,77.7957,-2576.01
-3.09822,79.9154,-247.596
77.3277,-83.9637,-6492.72
89.0726,-84.609,-7536.35
92.7012,-9.47702,-878.531
52.1721,41.2289,2151
3.699,23.891,88.3726
89.9836,85.4703,7690.93
30.8652,31.5437,973.604
-50.6123,65.7247,-3326.48
26.5207,65.2498,1730.47
31.5705,-40.136,-1267.11
-62.1037,-84.6068,5254.4
17.199,-43.1897,-742.82
26.1019,-88.2687,-2303.98
-24.8674,-47.8894,1190.88
-25.9332,-89.1433,2311.77
44.8363,-76.6605,-3437.17
-97.1195,89.2578,-8668.67
-61.4247,65.6123,-4030.21
92.8941,6.82424,633.932
5.22363,-26.5166,-138.513
-14.881,-3.58492,53.3473
-69.5811,-27.0527,1882.35
63.2217,-63.5204,-4015.87
45.9706,30.3173,1393.71
-88.5404,-95.5142,8456.87
-29.4943,38.4341,-1133.59
-33.9164,33.5467,-1137.78
33.0916,61.3109,2028.88
-80.1029,15.4258,-1235.65
-87.5006,-64.8106,5670.96
-34.8998,41.4778,-1447.57
94.7756,-31.4958,-2985.04
4.2289,-48.1889,-203.786
35.0979,-26.6828,-936.512
-3.68076,13.5626,-49.9206
37.2485,-87.9897,-3277.48
10.9802,-13.7672,-151.167
-73.247,-58.3927,4277.09
76.778,74.3552,5708.85
-93.3339,37.8803,-3535.52
10.8375,87.9632,953.298
81.6011,15.9124,1298.47
-72.209,-8.037,580.344
45.0329,90.3473,4068.6
-27.2341,56.9343,-1550.56
36.6682,-84.3414,-3092.64
11.5954,-63.2982,-733.966
36.7099,22.017,808.24
94.6096,87.0765,8238.28
-98.1254,-83.9941,8241.96
53.8269,37.1286,1998.52
60.1891,-46.637,-2807.04
69.8646,-11.5161,-804.568
-47.6183,-97.8785,4660.81
74.2728,7.06877,525.017
95.0764,42.9363,4082.23
-83.9166,17.6382,-1480.14
-96.5751,11.5564,-1116.06
-29.9597,28.6592,-858.619
8.31484,-47.7299,-396.867
-67.5299,-19.0577,1286.96
97.3673,-12.8603,-1252.17
49.7574,-88.6053,-4408.77
-24.2268,16.0646,-389.195
50.2393,5.67673,285.195
3.05911,52.7814,161.464
-37.3425,-81.8779,3057.52
-30.5699,-68.2008,2084.89
93.1888,15.5023,1444.64
-10.6799,82.4104,-880.136
80.0723,-16.8605,-1350.06
74.9455,-87.1948,-6534.86
77.1438,-37.8833,-2922.46
13.0245,-46.0623,-599.936
96.9599,-85.644,-8304.03
-10.6089,24.1976,-256.711
23.1224,47.7517,1104.14
44.8831,58.6285,2631.43
-53.1425,-25.8987,1376.32
-23.5934,91.1679,-2150.96
-18.1376,-55.6262,1008.93
26.4689,-14.5466,-385.033
-49.984,43.0271,-2150.67
-61.6149,26.6708,-1643.32
-13.8939,-36.1666,502.493
89.1965,-35.1185,-3132.45
-30.4985,74.1277,-2260.78
-74.1913,-78.3862,5815.58
-43.4584,18.3272,-796.471
-23.14,21.7109,-502.389
-68.0499,-47.7098,3246.65
13.0325,-56.5702,-737.249
-15.4391,14.5296,-224.323
94.7302,-84.0227,-7959.48
-7.9172,-20.7458,164.249
64.8482,80.0594,5191.71
81.4026,-24.9721,-2032.8
-39.069,-10.1726,397.431
-31.2027,43.7702,-1365.75
-57.2858,31.7368,-1818.07
85.3975,-44.0173,-3758.97
35.3781,-71.2878,-2522.03
-75.7232,-76.8711,5820.93
-72.2944,-56.767,4103.94
12.5661,53.3971,670.994
-74.6286,74.003,-5522.74
68.5433,45.4776,3117.18
-14.8068,-99.6886,1476.07
46.953,75.7972,3558.91
-32.9427,43.5975,-1436.22
-87.5905,41.899,-3669.95
-86.3383,17.4373,-1505.5
19.5107,-39.5687,-772.011
-84.1755,89.867,-7564.59
7.11548,15.9516,113.503
23.0042,78.2096,1799.15
-87.9489,78.6576,-6917.84
-52.0647,-84.41,4394.78
31.4532,95.3951,3000.48
-88.5516,-14.7756,1308.41
5.95691,-49.5762,-295.321
96.5744,28.1926,2722.69
68.8701,-16.8445,-1160.08
-29.2088,10.6316,-310.536
-12.9443,42.9896,-556.471
-46.8364,-10.0818,472.195
79.0265,51.2216,4047.86
-66.386,77.373,-5136.48
17.8033,35.8574,638.381
-41.1487,-11.6911,481.075
61.3625,-33.8648,-2078.03
-66.9877,-24.339,1630.41
-86.1563,43.5713,-3753.94
-70.4508,-42.9748,3027.61
76.2162,8.09953,617.316
-35.7323,9.53338,-340.65
-56.3445,-94.9654,5350.77
20.7465,42.8252,888.473
75.9564,54.3767,4130.25
85.3355,97.1907,8293.82
48.9871,73.5847,3604.7
34.7463,-65.8124,-2286.74
-63.6595,-77.9481,4962.14
88.5949,34.5503,3060.99
57.982,-33.7685,-1957.97
-7.91566,-92.0441,728.59
77.8015,70.6007,5492.84
56.9623,-88.3396,-5032.02
-65.1501,-33.1659,2160.76
-47.3875,67.692,-3207.75
-61.0328,6.42489,-392.13
14.2762,-14.9976,-214.109
-51.8624,92.0589,-4774.39
-17.3202,45.462,-787.409
-63.1907,64.5622,-4079.73
-56.8216,35.0613,-1992.24
1.2992,-70.6886,-91.8386
-95.0102,86.1497,-8185.09
-74.8619,40.9903,-3068.61
30.537,-31.656,-966.679
-62.9234,-64.3344,4048.14
17.0656,9.38426,160.148
75.187,28.0006,2105.28
63.855,-93.5174,-5971.55
34.1986,-53.2583,-1821.36
-49.4322,44.1153,-2180.72
58.6866,-25.6529,-1505.48
58.0154,-11.2511,-652.735
71.5291,-95.0192,-6796.64
-83.301,55.2704,-4604.08
24.8179,11.8041,292.952
22.7958,86.0381,1961.3
31.1074,29.4952,917.52
51.8942,73.3241,3805.1
-47.6175,23.3498,-1111.86
16.795,-73.0301,-1226.54
4.0634,-86.0899,-349.817
-63.0081,82.5926,-5204
-76.1514,15.7833,-1201.92
-35.3039,11.0627,-390.555
-53.0053,-11.1241,589.637
73.4667,-24.7566,-1818.79
-29.3938,-10.7764,316.759
-79.9014,-22.5306,1800.23
-98.62,0.67943,-67.0054
69.5882,10.4146,724.735
21.545,-93.8873,-2022.81
71.903,-22.9993,-1653.72
94.9705,-75.9069,-7208.92
88.9344,26.8582,2388.62
-89.5319,94.3398,-8446.43
-97.2254,46.14,-4485.98
77.906,-64.8377,-5051.24
-31.3286,12.2459,-383.645
35.9619,74.3752,2674.67
52.2141,-27.3338,-1427.21
64.344,93.2153,5997.84
-54.6028,-85.1809,4651.11
-14.6761,76.2794,-1119.48
-69.9417,77.1596,-5396.68
98.4426,-89.1996,-8781.04
-0.948725,-34.2229,32.4681
-21.264,-9.67305,205.688
47.9408,18.2599,875.396
92.2402,-33.4471,-3085.17
8.30082,62.6657,520.176
-25.3943,-6.94016,176.241
36.9949,72.1488,2669.14
-16.8637,6.39009,-107.761
95.0245,-91.5062,-8695.32
-10.3543,27.1964,-281.598
-98.3145,19.3573,-1903.1
-88.76,71.5117,-6347.38
61.4172,-93.549,-5745.52
-90.2392,50.7228,-4577.18
-26.091,15.0052,-391.5
-45.9343,-65.4062,3004.39
-40.7846,-50.6573,2066.03
-10.3385,49.3352,-510.053
10.8259,21.8357,236.39
-5.98428,-35.0533,209.769
-71.2982,-29.0869,2073.85
33.0397,46.7555,1544.79
-6.16369,28.9995,-178.744
-57.8918,72.0133,-4168.98
73.1873,-35.9344,-2629.94
9.54245,21.3324,203.563
-5.51399,82.2284,-453.407
47.9434,34.5021,1654.15
4.01864,-83.0305,-333.67
-78.4357,-40.1982,3152.98
-57.6955,90.5062,-5221.8
-18.0375,75.3211,-1358.6
63.6159,62.5141,3976.89
-56.8585,-10.5356,599.041
-36.4096,94.0822,-3425.5
75.3489,-50.0153,-3768.59
-37.2959,5.78185,-215.639
-44.2788,64.906,-2873.96
63.8463,44.8681,2864.66
37.862,9.4603,358.186
-30.5775,67.3877,-2060.55
71.7664,-90.0981,-6466.02
-20.2761,-94.6745,1919.63
67.8955,-64.5814,-4384.78
34.7734,-28.5248,-991.904
63.2131,1.93738,122.468
-35.1196,-35.2259,1237.12
-34.6146,57.7158,-1997.81
42.2231,-36.1572,-1526.67
-1.95838,-84.7693,166.011
65.5001,-46.809,-3065.99
77.845,19.3593,1507.03
13.564,-67.4563,-914.979
-86.0929,10.5233,-905.983
-6.40218,-76.0634,486.971
67.1175,-16.552,-1110.93
-47.9084,57.6544,-2762.13
82.6128,-38.8075,-3205.99
55.19,30.5039,1683.51
97.9456,-59.2015,-5798.52
92.1358,-36.9456,-3404.01
-17.6091,-28.2348,497.191
-46.3099,38.6445,-1789.62
17.8291,-38.8616,-692.866
-73.5575,-36.5249,2686.68
-23.7537,-23.8693,566.985
-28.5481,-90.2555,2576.62
-7.19338,67.2416,-483.694
-63.9267,-70.8685,4530.39
-5.62979,-25.8794,145.696
12.2561,89.4149,1095.88
52.1772,37.4116,1952.04
-16.8126,-42.528,715.007
8.05282,77.0887,620.781
75.3485,-10.897,-821.073
-50.7559,-54.9311,2788.08
-93.2023,68.5328,-6387.42
-47.0324,-28.2002,1326.32
61.8432,-75.9952,-4699.79
-7.75318,-75.5317,585.611
-11.6303,-90.5721,1053.38
3.52457,59.1419,208.45
35.2593,1.8338,64.6586
65.7517,-54.4424,-3579.68
66.1593,-44.7273,-2959.13
-27.5027,-74.314,2043.84
-79.649,86.4223,-6883.45
-62.0044,-33.3408,2067.27
5.83034,-30.4266,-177.397
74.0267,80.143,5932.71
-34.8019,-81.5945,2839.64
-57.9684,-5.12142,296.88
-42.3038,-9.30555,393.66
51.7407,-15.8723,-821.245
-60.6005,-28.4065,1721.45
48.5962,-15.1876,-738.059
-50.0924,-14.5177,727.225
-9.03866,-40.7246,368.096
99.137,53.5252,5306.33
38.491,70.9734,2731.84
33.2838,58.1961,1936.99
-17.4949,0.0743542,-1.30082
-90.6007,-43.8707,3974.72
-26.3975,25.094,-662.421
-7.15774,21.5677,-154.376
42.6655,-91.4563,-3902.02
-48.3444,-65.8192,3181.99
-62.509,0.62508,-39.0731
47.9958,-45.4446,-2181.15
64.8898,78.4913,5093.29
-29.8932,36.2713,-1084.27
-76.5901,48.8057,-3738.03
-66.9952,37.4832,-2511.19
-15.62,85.6913,-1338.5
-7.10788,-93.8194,666.858
-3.86619,59.0998,-228.491
29.4169,93.263,2743.51
68.6545,5.31033,364.578
-58.6959,-99.2451,5825.28
96.1005,87.6639,8424.55
-45.1712,27.6432,-1248.67
45.8479,15.6027,715.351
68.5923,-84.4351,-5791.6
79.2988,-21.5962,-1712.55
-3.862,-11.0533,42.6877
6.25724,19.6337,122.853
42.0687,4.98807,209.841
36.9547,-32.3405,-1195.13
87.3362,-87.0938,-7606.44
9.10812,-82.5208,-751.609
-11.4466,-48.4835,554.971
87.3807,-97.3849,-8509.56
-21.7593,56.4086,-1227.41
-62.3077,63.1176,-3932.72
71.945,41.6006,2992.96
-58.1862,-45.5923,2652.84
-66.6131,-63.1873,4209.1
-92.7015,71.463,-6624.73
5.70046,-34.4482,-196.37
-42.0846,8.93926,-376.205
-34.663,72.7436,-2521.51
-57.8085,76.4604,-4420.06
32.8185,91.3258,2997.18
-96.9786,-88.1809,8551.65
0.178919,82.4758,14.7565
46.159,24.4272,1127.53
-93.6796,-29.1672,2732.37
-30.8294,8.41714,-259.495
-48.4344,-46.5689,2255.54
24.1722,88.9135,2149.23
32.0358,33.626,1077.24
97.243,-69.3044,-6739.36
-93.233,49.1028,-4578
-12.2425,-14.2353,174.276
-54.9393,1.37261,-75.4102
-11.5655,-30.91,357.491
-11.451,-23.233,266.041
87.9793,96.0503,8450.44
67.9802,98.0828,6667.69
-46.8561,68.585,-3213.63
-18.6742,49.2273,-919.28
-59.7215,62.3912,-3726.1
-83.3071,-45.8885,3822.84
64.3905,49.4318,3182.94
0.249351,34.5586,8.61721
-62.8852,33.5527,-2109.97
-98.4048,66.6432,-6558.01
3.25752,88.7757,289.189
-4.36715,-13.3825,58.4435
-9.98944,-28.0543,280.246
-66.665,68.4125,-4560.72
-22.1829,5.82169,-129.142
-96.0226,-87.9492,8445.11
19.4366,75.8456,1474.18
-1.32083,-67.0051,88.5026
-76.7745,79.9576,-6138.71
40.3276,93.2391,3760.11
-83.5303,80.5226,-6726.07
69.1265,78.637,5435.9
-98.8474,48.3807,-4782.31
9.78762,14.6359,143.251
-6.1596,48.5354,-298.959
99.9679,42.1077,4209.41
35.6101,30.8875,1099.91
39.0423,-31.5775,-1232.86
-35.9561,56.8676,-2044.73
-89.3824,51.8495,-4634.44
62.7683,4.31959,271.134
82.0296,-5.38251,-441.525
-64.3827,-27.7203,1784.7
81.1735,98.7477,8015.69
-15.6292,-66.6307,1041.38
-42.7341,10.6593,-455.515
14.4192,26.0119,375.07
67.0707,42.2428,2833.26
-47.832,-20.9912,1004.05
67.9633,26.6765,1813.03
-66.7164,-34.8922,2327.88
58.2182,-65.5812,-3818.02
38.2101,12.7073,485.548
-70.505,37.7758,-2663.38
-71.5302,-20.3129,1452.98
-38.288,38.002,-1455.02
56.4725,-66.3367,-3746.2
62.3993,-98.5572,-6149.9
6.01171,3.35778,20.186
24.7643,-52.0599,-1289.23
-98.0286,-9.04742,886.906
-85.7188,78.4388,-6723.67
-65.2667,-14.9534,975.96
-13.1999,10.5729,-139.562
56.5065,-5.57037,-314.762
-94.8493,54.2221,-5142.93
-83.5653,28.3107,-2365.79
60.6859,-43.462,-2637.53
-10.1787,-97.1328,988.686
60.775,40.6522,2470.64
-53.7225,-21.9548,1179.47
39.0633,-28.3674,-1108.12
-67.517,3.70111,-249.888
44.7135,-35.8381,-1602.45
-75.6455,65.9088,-4985.71
-49.4396,2.56299,-126.713
38.2686,-36.585,-1400.06
29.7273,-8.0581,-239.546
14.0873,18.1152,255.195
64.8301,31.2653,2026.93
-47.1387,-88.0791,4151.93
-99.6029,80.8835,-8056.23
88.422,-81.1777,-7177.9
-2.58928,-69.681,180.423
89.7498,-50.6335,-4544.35
0.329419,-66.876,-22.0302
-33.4478,-46.6387,1559.96
-4.91479,-16.0436,78.851
-33.8404,-78.8245,2667.46
-3.1026,70.0416,-217.311
46.0447,44.115,2031.26
-26.7817,41.6838,-1116.36
-6.8937,-69.9448,482.179
-16.19,-73.4523,1189.2
-77.1034,-95.3881,7354.75
-43.4291,-33.825,1468.99
39.8887,7.60096,303.193
71.6899,-64.7059,-4638.76
-46.8087,88.2152,-4129.24
-11.1909,57.8102,-646.951
-1.56647,-5.78287,9.05869
-70.3767,70.2399,-4943.26
-84.3289,-37.9478,3200.1
34.6936,1.45151,50.3581
76.2757,-92.1404,-7028.07
29.8815,-4.50691,-134.673
-69.1376,48.6504,-3363.57
-17.7386,6.31638,-112.044
93.4532,-2.75398,-257.369
64.6746,53.9155,3486.96
32.5509,79.3624,2583.32
-49.6797,64.1542,-3187.16
-24.4425,62.4982,-1527.61
-1.24226,71.5419,-88.8738
78.9687,19.5288,1542.16
1.52539,56.656,86.4226
-46.6028,-96.9303,4517.22
-18.5811,1.55483,-28.8904
-40.5475,-23.3276,945.876
-73.3884,-44.542,3268.87
-51.9809,-39.8026,2068.98
-40.1892,11.7937,-473.978
-49.8806,88.1923,-4399.08
2.25497,-74.2068,-167.334
-44.0787,45.9515,-2025.48
-97.2682,87.5636,-8517.15
-10.9646,4.2158,-46.2247
97.6824,0.680617,66.4843
89.5488,83.0462,7436.69
88.2631,62.4746,5514.2
-40.7204,-30.7235,1251.07
-27.0032,95.8362,-2587.88
-27.8489,-78.2621,2179.51
55.6658,-26.7873,-1491.14
24.1872,84.8721,2052.82
15.1011,27.54,415.885
28.5725,22.4798,642.305
-68.0461,-8.71692,593.152
-98.4672,25.253,-2486.59
15.0717,-36.3726,-548.195
4.7791,-1.38844,-6.63551
-49.817,-41.3425,2059.56
52.5082,51.1465,2685.61
-6.04357,43.5018,-262.906
-9.83974,70.2748,-691.486
-33.4387,85.4585,-2857.62
8.45673,7.13757,60.3605
34.1621,-31.8288,-1087.34
44.8659,-35.915,-1611.36
-20.4922,34.9407,-716.013
-24.3102,-60.0052,1458.74
74.3803,84.4311,6280.01
25.3462,62.2302,1577.3
97.3305,22.955,2234.22
81.7585,-28.1491,-2301.42
40.0945,-88.8389,-3561.95
57.7943,65.9606,3812.15
-19.7649,27.791,-549.287
71.6722,76.7216,5498.81
-78.6937,65.4975,-5154.24
-45.1513,45.4614,-2052.64
-34.9672,-88.7341,3102.78
-58.0259,-18.2656,1059.88
48.2457,-79.8593,-3852.87
62.5868,99.3902,6220.52
57.6515,-5.2527,-302.826
13.632,-98.7679,-1346.41
-58.1452,79.7976,-4639.85
-95.6541,80.959,-7744.06
-77.3495,-73.3852,5676.3
-64.93,59.8771,-3887.82
-4.36269,-70.9607,309.579
37.3604,88.1377,3292.86
14.4903,-80.26,-1162.99
-89.0499,59.1745,-5269.48
25.2167,84.5315,2131.61
9.45003,-87.5209,-827.075
-19.2626,31.5981,-608.663
-23.0229,99.9183,-2300.41
-18.9243,9.24723,-174.997
-54.9216,-69.5724,3821.02
29.0611,17.7225,515.037
-99.1322,-43.0437,4267.02
28.7159,62.4499,1793.31
-37.5263,29.4873,-1106.55
-46.9484,38.076,-1787.61
39.5896,-73.9553,-2927.86
33.018,-33.2866,-1099.05
-65.481,0.0722456,-4.73071
-9.54066,54.775,-522.589
-83.0969,57.9507,-4815.52
-78.7835,-58.5082,4609.48
3.17642,-7.36508,-23.3946
97.7718,17.8947,1749.6
-34.5129,80.0298,-2762.06
-37.557,-45.2449,1699.26
-1.12564,82.635,-93.0172
41.7029,35.4966,1480.31
45.2155,31.9281,1443.64
51.9593,-61.4476,-3192.77
-64.5483,-27.5673,1779.43
70.192,42.8908,3010.59
13.2947,-96.1105,-1277.76
-52.8395,60.7028,-3207.51
-51.5027,46.058,-2372.11
-63.0731,21.2735,-1341.79
25.6423,50.3932,1292.2
-12.3315,26.5349,-327.216
-2.60604,89.4676,-233.156
4.37615,-58.0804,-254.168
33.5785,9.69347,325.492
60.7659,-64.6177,-3926.55
-47.8121,84.3258,-4031.79
86.0052,-11.5486,-993.244
-90.4498,-38.689,3499.41
-50.5755,-17.0646,863.052
-36.4399,65.7985,-2397.69
-99.3928,28.9264,-2875.07
32.854,32.1253,1055.45
4.11894,22.2208,91.5261
62.0989,56.8394,3529.66
-93.0749,-93.9127,8740.92
67.789,14.9459,1013.17
91.4855,-13.6817,-1251.67
-64.6516,-5.35302,346.081
-12.6911,3.43548,-43.6001
61.5894,31.1168,1916.47
-62.9449,46.8955,-2951.83
18.3792,15.6621,287.858
35.6514,12.7931,456.091
-8.49725,28.0761,-238.569
44.7454,-54.8466,-2454.13
-0.590021,-8.36551,4.93582
-92.0193,66.8877,-6154.97
-24.5236,-85.4622,2095.84
-8.42018,-67.7038,570.079
40.8829,14.3543,586.846
-45.9772,90.0948,-4142.31
-41.6509,10.9994,-458.134
60.3136,2.77846,167.579
92.1711,68.7709,6338.69
84.2038,-25.4595,-2143.79
9.67108,68.0333,657.955
80.7,88.8727,7172.03
75.8304,46.151,3499.65
-95.157,-37.0093,3521.7
-74.2127,-69.0483,5124.26
-41.8186,-85.0519,3556.75
-51.3936,91.3958,-4697.16
-37.6113,-68.0574,2559.73
43.66,65.701,2868.51
-37.1924,-44.3005,1647.64
-51.6481,-21.3478,1102.57
-82.5536,33.8258,-2792.45
64.4453,32.7365,2109.71
-15.7601,-42.2076,665.194
-18.1108,-15.2325,275.872
33.2042,85.6121,2842.68
-85.8827,90.6707,-7787.05
82.0403,-76.4535,-6272.27
-63.283,-37.6809,2384.56
11.9332,-73.1048,-872.374
-59.933,80.5351,-4826.71
-78.1399,-20.2243,1580.33
52.6004,77.7166,4087.92
-32.7915,-67.1125,2200.72
47.4023,54.5116,2583.97
96.0067,-72.0916,-6921.28
41.8842,-16.5415,-692.827
82.9259,-18.4338,-1528.64
-10.8079,-74.6407,806.711
-35.8126,-19.8319,710.233
-96.4982,-12.4851,1204.79
-32.7363,60.7679,-1989.32
-78.5775,52.0422,-4089.35
42.8023,-51.6435,-2210.46
-83.3457,68.3667,-5698.07
-50.114,-70.888,3552.48
-28.1927,-19.8234,558.876
-34.7824,95.2962,-3314.63
76.1641,74.5951,5681.47
-20.2465,92.5739,-1874.3
36.8031,66.3989,2443.68
0.175026,-67.8765,-11.8801
77.3771,-2.71465,-210.052
93.711,-49.0278,-4594.44
98.4758,-55.5151,-5466.89
-26.3666,18.8033,-495.78
38.6646,44.0564,1703.42
-4.74952,-84.6346,401.974
-0.790371,-33.0624,26.1316
31.5311,-63.5449,-2003.64
-21.2175,93.2238,-1977.98
-82.2265,20.4668,-1682.92
-81.8704,-68.6009,5616.38
20.9869,-11.2009,-235.072
9.6998,75.9744,736.937
63.448,77.5963,4923.33
23.251,-2.07137,-48.1613
-8.16048,47.9617,-391.391
4.25998,-78.8462,-335.883
-71.6122,-28.5834,2046.92
-86.4353,-52.1538,4507.93
31.2802,-97.5139,-3050.25
20.8186,54.4714,1134.02
-65.9693,-63.8063,4209.25
-94.2287,2.49001,-234.63
30.9175,-8.61808,-266.45
-22.1102,-9.11744,201.589
56.3056,-93.2971,-5253.16
56.7637,33.2684,1888.44
-51.7147,4.94794,-255.881
-90.1419,-24.0823,2170.82
-65.1915,-95.5399,6228.39
-28.5821,45.2225,-1292.55
84.2044,32.4527,2732.66
-19.606,99.8992,-1958.62
-43.4113,-62.5737,2716.41
-7.26355,0.982283,-7.13486
-29.0353,39.0998,-1135.28
-63.2271,2.06795,-130.751
0.0253919,64.7573,1.64431
85.3936,32.6532,2788.37
-38.9257,37.9222,-1476.15
-49.7258,93.3089,-4639.86
64.4724,-13.7619,-887.266
56.8687,-18.2689,-1038.93
